date,vaccine,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,mean7d,inzmean7d,prct,prctSumTotal,prct_mean7d,geoRegion,type,type_variant,data_completeness,version
2021-08-02,all,partially_vaccinated,1,174,NA,NA,NA,0.29,NA,4,2.37,1.19,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-02,all,not_vaccinated,15,3243,NA,NA,NA,16.71,NA,60,44.18,70.96,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-02,all,unknown,7,3692,NA,NA,NA,3.86,NA,28,50.29,16.72,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-03,all,fully_vaccinated,3,235,NA,NA,NA,2.14,NA,13.04,3.19,9.28,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-03,all,partially_vaccinated,1,175,NA,NA,NA,0.29,NA,4.35,2.38,1.19,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-03,all,not_vaccinated,17,3260,NA,NA,NA,16.86,NA,73.91,44.27,73.36,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-03,all,unknown,2,3694,NA,NA,NA,3.71,NA,8.7,50.16,16.17,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-04,all,fully_vaccinated,3,238,NA,NA,NA,2.14,NA,12,3.22,8.38,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-04,all,partially_vaccinated,0,175,NA,NA,NA,0.29,NA,0,2.37,1.19,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-04,all,not_vaccinated,18,3278,NA,NA,NA,18.57,NA,72,44.36,73.8,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-04,all,unknown,4,3698,NA,NA,NA,4.29,NA,16,50.05,16.62,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-05,all,fully_vaccinated,3,241,NA,NA,NA,2.29,NA,8.57,3.25,8.89,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-05,all,partially_vaccinated,0,175,NA,NA,NA,0.29,NA,0,2.36,1.19,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-05,all,not_vaccinated,27,3305,NA,NA,NA,19,NA,77.14,44.52,73.88,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-05,all,unknown,5,3703,NA,NA,NA,4.29,NA,14.29,49.88,16.04,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-06,all,fully_vaccinated,1,242,NA,NA,NA,2.43,NA,5.26,3.25,8.72,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-06,all,partially_vaccinated,0,175,NA,NA,NA,0.43,NA,0,2.35,1.27,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-06,all,not_vaccinated,17,3322,NA,NA,NA,21.86,NA,89.47,44.63,76.67,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-06,all,unknown,1,3704,NA,NA,NA,3.86,NA,5.26,49.76,13.34,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-07,all,fully_vaccinated,2,244,NA,NA,NA,3,NA,6.25,3.26,9.89,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-07,all,partially_vaccinated,0,175,NA,NA,NA,0.57,NA,0,2.34,1.52,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-07,all,not_vaccinated,23,3345,NA,NA,NA,22.86,NA,71.88,44.75,76.5,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-07,all,unknown,7,3711,NA,NA,NA,3.57,NA,21.88,49.65,12.1,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-08,all,fully_vaccinated,2,246,NA,NA,NA,3.43,NA,9.09,3.28,9.7,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-08,all,partially_vaccinated,0,175,NA,NA,NA,0.57,NA,0,2.33,1.52,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-08,all,not_vaccinated,16,3361,NA,NA,NA,26.86,NA,72.73,44.83,77.95,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-08,all,unknown,4,3715,NA,NA,NA,3.57,NA,18.18,49.55,10.83,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-09,all,fully_vaccinated,3,249,NA,NA,NA,3.86,NA,6.82,3.3,10.38,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-09,all,partially_vaccinated,2,177,NA,NA,NA,0.71,NA,4.55,2.35,1.83,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-09,all,not_vaccinated,35,3396,NA,NA,NA,27.86,NA,79.55,45.03,77.72,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-09,all,unknown,4,3719,NA,NA,NA,3.43,NA,9.09,49.32,10.06,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-10,all,fully_vaccinated,7,256,NA,NA,NA,4.71,NA,21.21,3.38,11.3,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-10,all,partially_vaccinated,2,179,NA,NA,NA,0.71,NA,6.06,2.36,1.83,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-10,all,not_vaccinated,24,3420,NA,NA,NA,31.86,NA,72.73,45.15,75.66,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-10,all,unknown,0,3719,NA,NA,NA,4.43,NA,0,49.1,11.22,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-11,all,fully_vaccinated,6,262,NA,NA,NA,5.29,NA,10.71,3.43,11.83,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-11,all,partially_vaccinated,0,179,NA,NA,NA,0.71,NA,0,2.35,1.83,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-11,all,not_vaccinated,46,3466,NA,NA,NA,35.14,NA,82.14,45.43,76.34,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-11,all,unknown,4,3723,NA,NA,NA,4.57,NA,7.14,48.79,9.99,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-12,all,fully_vaccinated,6,268,NA,NA,NA,5.43,NA,13.33,3.49,11.06,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-12,all,partially_vaccinated,1,180,NA,NA,NA,1.14,NA,2.22,2.35,2.36,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-12,all,not_vaccinated,34,3500,NA,NA,NA,42.86,NA,75.56,45.6,78.15,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-12,all,unknown,4,3727,NA,NA,NA,4.86,NA,8.89,48.56,8.44,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-13,all,fully_vaccinated,7,275,NA,NA,NA,6.57,NA,11.67,3.56,12.18,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-13,all,partially_vaccinated,0,180,NA,NA,NA,0.86,NA,0,2.33,1.71,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-13,all,not_vaccinated,45,3545,NA,NA,NA,45.71,NA,75,45.83,77.26,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-13,all,unknown,8,3735,NA,NA,NA,5.57,NA,13.33,48.29,8.86,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-14,all,fully_vaccinated,6,281,NA,NA,NA,6.71,NA,10,3.6,10.6,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-14,all,partially_vaccinated,0,180,NA,NA,NA,0.71,NA,0,2.31,1.02,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-14,all,not_vaccinated,46,3591,NA,NA,NA,50.71,NA,76.67,46.07,77.54,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-14,all,unknown,8,3743,NA,NA,NA,7.14,NA,13.33,48.02,10.85,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-15,all,fully_vaccinated,3,284,NA,NA,NA,7,NA,3.66,3.61,10.53,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-15,all,partially_vaccinated,3,183,NA,NA,NA,0.86,NA,3.66,2.32,1.2,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-15,all,not_vaccinated,70,3661,NA,NA,NA,52.43,NA,85.37,46.48,76.42,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-15,all,unknown,6,3749,NA,NA,NA,8.14,NA,7.32,47.59,11.84,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-16,all,fully_vaccinated,11,295,NA,NA,NA,7.14,NA,14.67,3.71,9.85,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-16,all,partially_vaccinated,0,183,NA,NA,NA,0.86,NA,0,2.3,1.06,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-16,all,not_vaccinated,55,3716,NA,NA,NA,56.29,NA,73.33,46.73,76.26,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-16,all,unknown,9,3758,NA,NA,NA,9.43,NA,12,47.26,12.84,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-17,all,fully_vaccinated,8,303,NA,NA,NA,6.86,NA,10.13,3.77,9.05,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-17,all,partially_vaccinated,1,184,NA,NA,NA,0.86,NA,1.27,2.29,1.06,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-17,all,not_vaccinated,59,3775,NA,NA,NA,58.71,NA,74.68,47.01,76.34,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-17,all,unknown,11,3769,NA,NA,NA,10.43,NA,13.92,46.93,13.54,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-18,all,fully_vaccinated,8,311,NA,NA,NA,7.14,NA,10.26,3.84,9.56,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-18,all,partially_vaccinated,1,185,NA,NA,NA,0.86,NA,1.28,2.28,1.06,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-18,all,not_vaccinated,58,3833,NA,NA,NA,57.14,NA,74.36,47.27,73.87,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-18,all,unknown,11,3780,NA,NA,NA,11.57,NA,14.1,46.61,15.51,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-19,all,fully_vaccinated,7,318,NA,NA,NA,8,NA,8.54,3.88,10.69,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-19,all,partially_vaccinated,1,186,NA,NA,NA,0.43,NA,1.22,2.27,0.54,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-19,all,not_vaccinated,61,3894,NA,NA,NA,55.57,NA,74.39,47.54,72.48,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-19,all,unknown,13,3793,NA,NA,NA,12.14,NA,15.85,46.31,16.3,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-20,all,fully_vaccinated,5,323,NA,NA,NA,7.71,NA,6.1,3.9,9.94,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-20,all,partially_vaccinated,0,186,NA,NA,NA,0.43,NA,0,2.25,0.54,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-20,all,not_vaccinated,62,3956,NA,NA,NA,57.71,NA,75.61,47.82,72.53,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-20,all,unknown,15,3808,NA,NA,NA,13.14,NA,18.29,46.03,16.99,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-21,all,fully_vaccinated,8,331,NA,NA,NA,7.43,NA,13.56,3.97,9.69,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-21,all,partially_vaccinated,0,186,NA,NA,NA,0.57,NA,0,2.23,0.75,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-21,all,not_vaccinated,35,3991,NA,NA,NA,56.29,NA,59.32,47.9,71.58,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-21,all,unknown,16,3824,NA,NA,NA,13.71,NA,27.12,45.9,17.98,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-22,all,fully_vaccinated,9,340,NA,NA,NA,6.86,NA,11.54,4.04,9.07,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-22,all,partially_vaccinated,0,186,NA,NA,NA,0.57,NA,0,2.21,0.78,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-22,all,not_vaccinated,59,4050,NA,NA,NA,55,NA,75.64,48.16,71.4,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-22,all,unknown,10,3834,NA,NA,NA,14,NA,12.82,45.59,18.74,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-23,all,fully_vaccinated,9,349,NA,NA,NA,7.57,NA,9.47,4.1,10.02,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-23,all,partially_vaccinated,0,186,NA,NA,NA,0.71,NA,0,2.19,0.97,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-23,all,not_vaccinated,70,4120,NA,NA,NA,53.29,NA,73.68,48.44,69.64,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-23,all,unknown,16,3850,NA,NA,NA,14.43,NA,16.84,45.27,19.36,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-24,all,fully_vaccinated,6,355,NA,NA,NA,7.57,NA,8.33,4.14,10.17,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-24,all,partially_vaccinated,2,188,NA,NA,NA,0.71,NA,2.78,2.19,0.97,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-24,all,not_vaccinated,49,4169,NA,NA,NA,52.71,NA,68.06,48.61,70.67,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-24,all,unknown,15,3865,NA,NA,NA,13.29,NA,20.83,45.06,18.18,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-25,all,fully_vaccinated,4,359,NA,NA,NA,7.43,NA,5.97,4.15,10.46,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-25,all,partially_vaccinated,1,189,NA,NA,NA,0.71,NA,1.49,2.19,0.97,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-25,all,not_vaccinated,49,4218,NA,NA,NA,52.29,NA,73.13,48.8,72.36,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-25,all,unknown,13,3878,NA,NA,NA,11.86,NA,19.4,44.86,16.21,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-26,all,fully_vaccinated,12,371,NA,NA,NA,6.86,NA,15.19,4.25,9.96,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-26,all,partially_vaccinated,2,191,NA,NA,NA,0.71,NA,2.53,2.19,0.97,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-26,all,not_vaccinated,49,4267,NA,NA,NA,50.71,NA,62.03,48.92,72.61,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-26,all,unknown,16,3894,NA,NA,NA,11.71,NA,20.25,44.64,16.45,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-27,all,fully_vaccinated,5,376,NA,NA,NA,7.14,NA,7.14,4.28,10.65,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-27,all,partially_vaccinated,0,191,NA,NA,NA,0.86,NA,0,2.17,1.16,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-27,all,not_vaccinated,58,4325,NA,NA,NA,48.14,NA,82.86,49.19,71.73,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-27,all,unknown,7,3901,NA,NA,NA,11.29,NA,10,44.36,16.46,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-28,all,fully_vaccinated,7,383,NA,NA,NA,7.14,NA,15.56,4.33,10.74,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-28,all,partially_vaccinated,0,191,NA,NA,NA,0.57,NA,0,2.16,0.76,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-28,all,not_vaccinated,32,4357,NA,NA,NA,48.86,NA,71.11,49.3,73.53,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-28,all,unknown,6,3907,NA,NA,NA,10.14,NA,13.33,44.21,14.98,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-29,all,fully_vaccinated,5,388,NA,NA,NA,7.29,NA,8.06,4.36,10.98,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-29,all,partially_vaccinated,0,191,NA,NA,NA,0.57,NA,0,2.15,0.77,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-29,all,not_vaccinated,48,4405,NA,NA,NA,48.57,NA,77.42,49.49,73.41,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-29,all,unknown,9,3916,NA,NA,NA,10,NA,14.52,44,14.84,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-30,all,fully_vaccinated,11,399,NA,NA,NA,7.14,NA,14.29,4.44,11.43,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-30,all,partially_vaccinated,1,192,NA,NA,NA,0.29,NA,1.3,2.14,0.41,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-30,all,not_vaccinated,52,4457,NA,NA,NA,47.86,NA,67.53,49.65,75.02,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-30,all,unknown,13,3929,NA,NA,NA,8.43,NA,16.88,43.77,13.14,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-31,all,fully_vaccinated,6,405,NA,NA,NA,7.29,NA,8.96,4.48,11.89,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-31,all,partially_vaccinated,0,192,NA,NA,NA,0.43,NA,0,2.12,0.65,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-31,all,not_vaccinated,54,4511,NA,NA,NA,45.86,NA,80.6,49.88,74.02,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-31,all,unknown,7,3936,NA,NA,NA,8.43,NA,10.45,43.52,13.43,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-01,all,fully_vaccinated,5,410,NA,NA,NA,7.14,NA,7.69,4.5,11.66,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-01,all,partially_vaccinated,1,193,NA,NA,NA,0.57,NA,1.54,2.12,0.98,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-01,all,not_vaccinated,47,4558,NA,NA,NA,45.86,NA,72.31,50.04,74.5,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-01,all,unknown,12,3948,NA,NA,NA,8.14,NA,18.46,43.34,12.86,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-02,all,fully_vaccinated,11,421,NA,NA,NA,7,NA,18.33,4.59,11.84,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-02,all,partially_vaccinated,0,193,NA,NA,NA,0.71,NA,0,2.1,1.32,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-02,all,not_vaccinated,44,4602,NA,NA,NA,43.29,NA,73.33,50.19,73.4,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-02,all,unknown,5,3953,NA,NA,NA,8,NA,8.33,43.11,13.44,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-03,all,fully_vaccinated,6,427,NA,NA,NA,6.29,NA,10.34,4.63,11.08,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-03,all,partially_vaccinated,1,194,NA,NA,NA,0.57,NA,1.72,2.1,1.13,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-03,all,not_vaccinated,44,4646,NA,NA,NA,43.29,NA,75.86,50.35,74.84,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-03,all,unknown,7,3960,NA,NA,NA,7.43,NA,12.07,42.92,12.95,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-04,all,fully_vaccinated,6,433,NA,NA,NA,6.29,NA,13.95,4.67,11.44,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-04,all,partially_vaccinated,1,195,NA,NA,NA,0.71,NA,2.33,2.1,1.41,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-04,all,not_vaccinated,32,4678,NA,NA,NA,40.71,NA,74.42,50.46,73.22,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-04,all,unknown,4,3964,NA,NA,NA,7.71,NA,9.3,42.76,13.93,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-05,all,fully_vaccinated,4,437,NA,NA,NA,6.86,NA,9.3,4.69,12.49,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-05,all,partially_vaccinated,1,196,NA,NA,NA,0.57,NA,2.33,2.1,1.19,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-05,all,not_vaccinated,30,4708,NA,NA,NA,40.14,NA,69.77,50.55,73.13,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-05,all,unknown,8,3972,NA,NA,NA,7.14,NA,18.6,42.65,13.2,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-06,all,fully_vaccinated,6,443,NA,NA,NA,6.14,NA,8.96,4.72,11.73,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-06,all,partially_vaccinated,0,196,NA,NA,NA,0.71,NA,0,2.09,1.5,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-06,all,not_vaccinated,52,4760,NA,NA,NA,37.71,NA,77.61,50.75,71.04,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-06,all,unknown,9,3981,NA,NA,NA,8.14,NA,13.43,42.44,15.73,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-07,all,fully_vaccinated,6,449,NA,NA,NA,6.43,NA,11.54,4.76,12.69,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-07,all,partially_vaccinated,1,197,NA,NA,NA,0.57,NA,1.92,2.09,1.25,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-07,all,not_vaccinated,36,4796,NA,NA,NA,35.86,NA,69.23,50.85,69.62,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-07,all,unknown,9,3990,NA,NA,NA,8.29,NA,17.31,42.3,16.44,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-08,all,fully_vaccinated,9,458,NA,NA,NA,6.86,NA,15,4.83,13.49,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-08,all,partially_vaccinated,0,197,NA,NA,NA,0.57,NA,0,2.08,1.23,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-08,all,not_vaccinated,43,4839,NA,NA,NA,35.43,NA,71.67,50.98,68,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-08,all,unknown,8,3998,NA,NA,NA,8.71,NA,13.33,42.12,17.29,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-09,all,fully_vaccinated,6,464,NA,NA,NA,7.29,NA,13.04,4.86,14.43,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-09,all,partially_vaccinated,1,198,NA,NA,NA,0.43,NA,2.17,2.08,0.89,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-09,all,not_vaccinated,27,4866,NA,NA,NA,35.57,NA,58.7,51.02,68.09,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-09,all,unknown,12,4010,NA,NA,NA,8.43,NA,26.09,42.04,16.58,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-10,all,fully_vaccinated,8,472,NA,NA,NA,7.71,NA,17.02,4.92,15.41,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-10,all,partially_vaccinated,0,198,NA,NA,NA,0.57,NA,0,2.07,1.14,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-10,all,not_vaccinated,31,4897,NA,NA,NA,33.86,NA,65.96,51.09,67.03,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-10,all,unknown,8,4018,NA,NA,NA,8.14,NA,17.02,41.92,16.41,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-11,all,fully_vaccinated,9,481,NA,NA,NA,8.14,NA,19.57,4.99,16.33,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-11,all,partially_vaccinated,1,199,NA,NA,NA,0.43,NA,2.17,2.07,0.87,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-11,all,not_vaccinated,29,4926,NA,NA,NA,34.14,NA,63.04,51.15,68,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
